Voter_ID,Name,Age,DOB,Gender,City,State,Address,Aadhar
2900,Sneha Yadava,25,2001-04-13,Male,Nagpur,Maharashtra,"House 96, Tilak Nagar, Pune, Maharashtra - 400001",3108-5705-6317
2269,Karan Moray,30,1996-02-26,Female,Pune,Maharashtra,"House 149, MG Road, Nashik, Maharashtra - 411001",8875-6102-2100
1664,Kiran More,77,1949-07-19,Male,Ratnagiri,Maharashtra,"House 357, Laxmi Colony, Pune, Maharashtra - 400001",4211-2623-9490
1822,Karran Patill,54,1972-06-23,Female,Pune,Maharashtra,"House 261, Gandhi Chowk, Nagpur, Maharashtra - 422001",2806-2212-9592
3045,xyz,0,1973-07-03,Male,Pune,Maharashtra,"House 243, Gandhi Chowk, Pune, Maharashtra - 400001",7195-4673-1435
1611,Karran Sharma,50,1976-09-21,Male,Ratnagiri,Maharashtra,"House 159, Shivaji Nagar, Mumbai, Maharashtra - 440001",7425-4439-4496
2593,Raahul Kulkarni,26,2000-12-04,Male,Nagpur,Maharashtra,"House 468, Station Road, Nagpur, Maharashtra - 440001",5515-6626-5231
1729,Snea Kulkarni,26,2000-11-09,Male,Mumbai,Maharashtra,"House 491, Shivaji Nagar, Pune, Maharashtra - 422001",8347-9524-4381
3124,bbbb,-5,1991-11-06,Male,Mumbai,Maharashtra,"House 96, Shivaji Nagar, Nashik, Maharashtra - 422001",1424-9276-8858
2974,,-5,1961-06-23,Female,Pune,Maharashtra,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",5725-4978-3947
1931,Raahul Yadab,64,1962-01-16,Male,Pune,Maharashtra,"House 464, Laxmi Colony, Mumbai, Maharashtra - 400001",3726-6401-7912
2689,Kiran Joshi,75,1951-10-03,Female,Pune,Maharashtra,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",4916-1641-3245
2335,Karan Kulkarnee,55,1971-12-11,Female,Mumbai,Maharashtra,"House 24, Station Road, Mumbai, Maharashtra - 400001",2590-8770-3334
1545,Anjali Patill,56,1970-08-23,Female,Nagpur,Maharashtra,"House 485, Laxmi Colony, Nagpur, Maharashtra - 400001",7699-3387-8170
1778,Ameet Sharmma,64,1962-11-19,Male,Ratnagiri,Maharashtra,"House 143, Tilak Nagar, Nagpur, Maharashtra - 400001",5894-6104-9962
2561,Karran Moray,66,1960-10-03,Female,Pune,Maharashtra,"House 109, Laxmi Colony, Nashik, Maharashtra - 440001",3158-4784-2179
3010,poojaa sharmma,33,1993-05-17,Male,Pune,Maharashtra,"House 401, Shivaji Nagar, Nagpur, Maharashtra - 440001",9711-8605-3680
2871,Kiran Yadab,62,1964-02-28,Female,Ratnagiri,Maharashtra,"House 380, MG Road, Nashik, Maharashtra - 422001",4545-7062-1777
2795,Raahul Yadava,39,1987-07-25,Male,Pune,Maharashtra,"House 355, Shivaji Nagar, Mumbai, Maharashtra - 440001",7733-7308-9239
1463,Kiran Patill,45,1981-09-03,Female,Pune,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",5796-6767-8373
2911,Poojaa More,52,1974-01-08,Female,Ratnagiri,Maharashtra,"House 88, Laxmi Colony, Nagpur, Maharashtra - 400001",4064-7801-7482
2408,Puja Yadava,76,1950-09-27,Male,Nagpur,Maharashtra,"House 149, MG Road, Nashik, Maharashtra - 411001",7304-6347-8194
1760,Ameet Patill,70,1956-11-23,Female,Mumbai,Maharashtra,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",3494-4802-6429
2592,Snea Josi,41,1985-06-01,Male,Mumbai,Maharashtra,"House 390, Tilak Nagar, Pune, Maharashtra - 400001",2189-1239-3521
1256,Anjali Patill,68,1958-07-27,Female,Ratnagiri,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",2312-8442-1283
1806,Anjli Joshy,36,1990-05-12,Male,Nagpur,Maharashtra,"House 431, Shivaji Nagar, Pune, Maharashtra - 422001",4933-1526-1978
2772,Kiran Joshy,38,1988-04-06,Female,Ratnagiri,Maharashtra,"House 126, Laxmi Colony, Nagpur, Maharashtra - 411001",4276-3214-9830
2342,Ameet Pateel,35,1991-12-06,Female,Ratnagiri,Maharashtra,"House 114, Tilak Nagar, Nagpur, Maharashtra - 422001",6216-4683-2494
1013,Poojaa Yadava,67,1959-08-21,Male,Ratnagiri,Maharashtra,"House 404, Gandhi Chowk, Nashik, Maharashtra - 411001",4109-4388-6455
1819,Karan Pateel,32,1994-04-28,Female,Nagpur,Maharashtra,"House 434, MG Road, Pune, Maharashtra - 411001",8287-7888-7519
2372,Puja Sharma,25,1954-05-24,Female,Pune,Maharashtra,"House 448, Tilak Nagar, Nashik, Maharashtra - 411001",5357-4736-2981
1386,Rahul Yadava,77,1949-05-05,Female,Mumbai,Maharashtra,"House 302, Shivaji Nagar, Nagpur, Maharashtra - 411001",3797-2757-1419
1340,Sneha Sharmma,18,2008-08-25,Female,Pune,Maharashtra,"House 65, Station Road, Mumbai, Maharashtra - 400001",5127-1670-6425
2690,Pooja Moore,25,2001-04-04,Male,Pune,Maharashtra,"House 232, Shivaji Nagar, Mumbai, Maharashtra - 411001",5204-4770-3454
2126,Anjli Kulkarnee,53,1973-04-11,Female,Ratnagiri,Maharashtra,"House 35, MG Road, Nashik, Maharashtra - 411001",3184-2179-4338
1020,Snehaa Kulkarnee,18,2008-03-04,Male,Ratnagiri,Maharashtra,"House 356, Gandhi Chowk, Nagpur, Maharashtra - 422001",5457-4975-3885
1476,Snehaa Patil,40,1986-04-02,Male,Nagpur,Maharashtra,"House 318, Laxmi Colony, Pune, Maharashtra - 422001",9198-2981-7863
1087,Karan Yadav,32,1994-12-25,Female,Ratnagiri,Maharashtra,"House 485, MG Road, Mumbai, Maharashtra - 440001",2710-7340-2192
2104,Rahul Yadab,72,1954-11-09,Female,Ratnagiri,Maharashtra,"House 280, Gandhi Chowk, Nashik, Maharashtra - 400001",7898-9752-4629
1875,Sneha Patill,63,1963-09-25,Male,Mumbai,Maharashtra,"House 149, MG Road, Nashik, Maharashtra - 411001",7362-6222-8778
1889,Raahul Patil,65,1961-04-02,Female,Nagpur,Maharashtra,"House 295, Shivaji Nagar, Mumbai, Maharashtra - 400001",8355-5661-5531
1605,Snehaa Joshy,48,1978-03-01,Female,Ratnagiri,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",6229-9477-4392
1514,Rohul Sarma,45,1981-05-19,Male,Ratnagiri,Maharashtra,"House 157, Station Road, Pune, Maharashtra - 440001",6822-3205-8682
2270,Anjali Joshi,44,1982-12-24,Female,Pune,Maharashtra,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",2447-5750-9928
2755,Rahul More,44,1982-12-03,Female,Pune,Maharashtra,"House 334, Laxmi Colony, Pune, Maharashtra - 411001",1258-8372-2981
2406,Puja Moore,63,1963-07-07,Female,Ratnagiri,Maharashtra,"House 130, Tilak Nagar, Mumbai, Maharashtra - 400001",6777-2359-3524
1647,Anjali Sarma,52,1974-02-11,Female,Mumbai,Maharashtra,"House 149, MG Road, Nashik, Maharashtra - 411001",3568-4948-6382
1461,Rahul Moore,19,2007-12-27,Male,Nagpur,Maharashtra,"House 484, Laxmi Colony, Pune, Maharashtra - 400001",3132-4454-1359
1174,Sneha Moray,72,1954-01-06,Male,Ratnagiri,Maharashtra,"House 388, Tilak Nagar, Nagpur, Maharashtra - 422001",4930-2112-2158
1042,Raahul Moore,62,1964-10-02,Male,Ratnagiri,Maharashtra,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",5533-6632-7950
2113,Poojaa Josi,50,1976-10-28,Male,Pune,Maharashtra,"House 113, Laxmi Colony, Nashik, Maharashtra - 400001",2464-3275-4304
3117,abc,0,1972-11-20,Male,Pune,Maharashtra,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",4578-1515-3694
1624,Pooja Pateel,19,2007-07-05,Female,Mumbai,Maharashtra,"House 266, MG Road, Nashik, Maharashtra - 400001",9376-7546-4646
1233,Raahul Yadab,74,1952-05-14,Female,Ratnagiri,Maharashtra,"House 342, Station Road, Nagpur, Maharashtra - 411001",7504-4807-4695
2711,Ameet Moore,34,1992-05-24,Male,Mumbai,Maharashtra,"House 317, Station Road, Mumbai, Maharashtra - 440001",5816-9873-6417
2505,Raahul Joshy,27,1999-07-17,Male,Pune,Maharashtra,"House 209, Tilak Nagar, Mumbai, Maharashtra - 440001",5883-9189-6299
2317,Ameet Joshi,31,1995-07-15,Male,Ratnagiri,Maharashtra,"House 346, Shivaji Nagar, Pune, Maharashtra - 422001",6148-8801-9857
2742,Raahul Sarma,73,1953-03-08,Female,Nagpur,Maharashtra,"House 255, Station Road, Pune, Maharashtra - 440001",6456-4721-4110
2782,Kiran Joshy,55,1971-03-01,Male,Ratnagiri,Maharashtra,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",2905-7305-1973
1836,Rohul Kulkarni,33,1993-03-15,Female,Nagpur,Maharashtra,"House 385, Station Road, Nashik, Maharashtra - 440001",1381-5396-3298
1726,Snea Sharmma,22,2004-03-26,Female,Mumbai,Maharashtra,"House 471, MG Road, Nagpur, Maharashtra - 400001",8068-6373-3042
1952,Snea Josi,19,2007-12-01,Female,Ratnagiri,Maharashtra,"House 169, Shivaji Nagar, Nashik, Maharashtra - 400001",8074-7721-8444
1973,Puja Pateel,58,1968-11-25,Male,Ratnagiri,Maharashtra,"House 493, Station Road, Pune, Maharashtra - 422001",4848-7343-3948
2965,rohul kulkarni,71,1955-01-01,Female,Ratnagiri,Maharashtra,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",4573-9105-8147
1177,Puja Patill,45,1981-02-27,Male,Ratnagiri,Maharashtra,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",7006-6843-1500
1083,Karan Yadav,27,1999-07-09,Male,Ratnagiri,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",9090-6384-9510
2346,Poojaa Kulkarni,68,1958-05-15,Male,Ratnagiri,Maharashtra,"House 371, MG Road, Pune, Maharashtra - 411001",8676-9619-1955
2300,Pooja Pateel,25,2001-12-11,Male,Mumbai,Maharashtra,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",1714-3439-1244
3143,,150,1990-02-26,Male,Mumbai,Maharashtra,"House 145, Tilak Nagar, Nashik, Maharashtra - 422001",6248-9621-8384
2935,Anjali Josi,32,1994-04-19,Female,Mumbai,Maharashtra,"House 185, Shivaji Nagar, Pune, Maharashtra - 422001",6977-3193-1076
1115,Raahul Yadav,62,1964-08-20,Male,Ratnagiri,Maharashtra,"House 73, MG Road, Nagpur, Maharashtra - 400001",1689-4464-1993
2287,Amit Moore,26,2000-04-15,Female,Mumbai,Maharashtra,"House 167, Laxmi Colony, Nagpur, Maharashtra - 440001",6413-1794-7246
1344,Anjali Sarma,57,1969-02-13,Female,Ratnagiri,Maharashtra,"House 267, Gandhi Chowk, Nashik, Maharashtra - 440001",9430-6768-2567
1724,Ameet Sharma,64,1962-05-06,Female,Mumbai,Maharashtra,"House 260, Gandhi Chowk, Mumbai, Maharashtra - 411001",5535-4516-5293
2072,Snehaa Patil,49,1977-05-26,Female,Pune,Maharashtra,"House 149, MG Road, Nashik, Maharashtra - 411001",9359-2596-3326
2588,Rahul Sharma,62,1964-07-09,Male,Mumbai,Maharashtra,"House 292, Station Road, Pune, Maharashtra - 422001",8589-7744-5766
1146,Snehaa Kulkarnee,25,2001-08-23,Male,Ratnagiri,Maharashtra,"House 374, Laxmi Colony, Nashik, Maharashtra - 411001",2786-1827-7863
2628,Snehaa Patil,59,1967-03-14,Female,Pune,Maharashtra,"House 239, Gandhi Chowk, Nagpur, Maharashtra - 411001",9699-7422-5161
1364,Anjli Joshi,27,1999-07-01,Male,Mumbai,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",5094-7082-8343
1598,Sneha Sharma,40,1986-02-27,Female,Nagpur,Maharashtra,"House 325, Tilak Nagar, Nagpur, Maharashtra - 411001",6651-2102-5202
1099,Puja Patill,36,1990-07-11,Male,Ratnagiri,Maharashtra,"House 173, Tilak Nagar, Mumbai, Maharashtra - 422001",6120-7668-2191
1667,Snea Yadab,71,1955-04-26,Male,Nagpur,Maharashtra,"House 436, Tilak Nagar, Nagpur, Maharashtra - 440001",9109-9258-4381
2157,Amith Patill,56,1970-08-21,Female,Mumbai,Maharashtra,"House 344, MG Road, Nashik, Maharashtra - 422001",6589-6838-6903
1128,Amith Joshi,73,1953-10-26,Male,Ratnagiri,Maharashtra,"House 441, Tilak Nagar, Mumbai, Maharashtra - 440001",8875-4973-2475
1695,Raahul Sharmma,80,1946-11-12,Male,Pune,Maharashtra,"House 269, MG Road, Nagpur, Maharashtra - 440001",5317-2748-4113
1494,Amith Patill,58,1968-04-01,Female,Ratnagiri,Maharashtra,"House 464, Station Road, Nashik, Maharashtra - 411001",5731-8946-6287
1585,Anjli Patil,78,1948-10-09,Male,Ratnagiri,Maharashtra,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",2996-4481-8575
1959,Anjaly Sarma,71,1955-11-11,Female,Nagpur,Maharashtra,"House 139, MG Road, Nashik, Maharashtra - 440001",7858-1872-1798
2265,Sneha Yadav,54,1972-02-12,Female,Nagpur,Maharashtra,"House 322, Laxmi Colony, Nagpur, Maharashtra - 422001",3951-2424-5448
2454,Anjli Yadav,67,1959-11-06,Female,Ratnagiri,Maharashtra,"House 227, Station Road, Mumbai, Maharashtra - 422001",7917-1638-7244
3009,AMITH JOSHI,74,1952-08-18,Male,Ratnagiri,Maharashtra,"House 69, Tilak Nagar, Pune, Maharashtra - 422001",3714-3227-8035
2964,SNEA JOSHI,18,2008-05-14,Male,Mumbai,Maharashtra,"House 337, Gandhi Chowk, Nashik, Maharashtra - 422001",4686-4551-7458
2066,Anjali Patill,75,1951-09-10,Female,Pune,Maharashtra,"House 27, MG Road, Pune, Maharashtra - 440001",1572-3973-5617
2075,Pooja Pateel,26,2000-08-15,Male,Pune,Maharashtra,"House 269, Laxmi Colony, Nashik, Maharashtra - 411001",4376-3140-6736
1470,Snea Joshy,73,1953-11-14,Female,Pune,Maharashtra,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",4899-7011-2066
2803,Kiran Kulkarnee,68,1958-05-12,Female,Nagpur,Maharashtra,"House 149, MG Road, Nashik, Maharashtra - 411001",4750-7093-9119
2123,Karan Sarma,52,1974-12-05,Male,Ratnagiri,Maharashtra,"House 104, Laxmi Colony, Pune, Maharashtra - 440001",8909-1047-3859
2369,Sneha Yadav,40,1986-06-05,Male,Nagpur,Maharashtra,"House 479, Laxmi Colony, Pune, Maharashtra - 422001",2034-4939-4032
1777,Kiran Sharmma,53,1973-10-25,Male,Pune,Maharashtra,"House 69, Laxmi Colony, Nashik, Maharashtra - 440001",4665-6122-1684
1627,Puja Yadab,77,1949-06-22,Female,Ratnagiri,Maharashtra,"House 214, Shivaji Nagar, Mumbai, Maharashtra - 440001",4097-1694-1888
1747,Kiran Pateel,78,1948-10-04,Male,Nagpur,Maharashtra,"House 26, Gandhi Chowk, Nagpur, Maharashtra - 411001",9626-4788-3414
2115,Sneha More,27,1999-10-08,Female,Mumbai,Maharashtra,"House 383, Shivaji Nagar, Mumbai, Maharashtra - 422001",8163-3816-4086
2589,Karan Joshy,22,2004-01-03,Female,Mumbai,Maharashtra,"House 294, Tilak Nagar, Pune, Maharashtra - 411001",1458-2419-3670
2325,Raahul Moore,37,1989-11-19,Female,Ratnagiri,Maharashtra,"House 465, Gandhi Chowk, Nagpur, Maharashtra - 400001",1012-8042-2837
1201,Rahul Pateel,45,1981-12-15,Male,Ratnagiri,Maharashtra,"House 242, MG Road, Mumbai, Maharashtra - 440001",4379-5761-5495
1740,Karan Kulkarni,22,2004-02-22,Male,Ratnagiri,Maharashtra,"House 52, MG Road, Nashik, Maharashtra - 400001",9005-3923-5356
3085,PUJA SHARMMA,42,1984-02-22,Male,Mumbai,Maharashtra,"House 355, Gandhi Chowk, Mumbai, Maharashtra - 400001",5704-9063-7236
1347,Snea Josi,59,1967-12-23,Female,Mumbai,Maharashtra,"House 468, Station Road, Nagpur, Maharashtra - 440001",1619-8254-7461
2922,Karan Yadav,21,2005-09-05,Female,Mumbai,Maharashtra,"House 309, MG Road, Nashik, Maharashtra - 411001",7950-8211-5468
2256,Karran Patil,25,2001-09-03,Female,Nagpur,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",1384-2045-2457
1723,Pooja Kulkarnee,75,1951-01-07,Female,Mumbai,Maharashtra,"House 5, MG Road, Nashik, Maharashtra - 422001",3684-1361-6733
1805,Rohul Kulkarni,49,1977-06-10,Male,Ratnagiri,Maharashtra,"House 52, MG Road, Nashik, Maharashtra - 400001",6907-5647-4600
2354,Amit Moray,80,1946-03-13,Female,Pune,Maharashtra,"House 468, Station Road, Nagpur, Maharashtra - 440001",7045-5598-5434
1632,Poojaa Pateel,24,2002-12-06,Male,Ratnagiri,Maharashtra,"House 60, Shivaji Nagar, Mumbai, Maharashtra - 440001",8301-8627-7326
1824,Anjali Yadab,44,1982-09-05,Female,Pune,Maharashtra,"House 387, Laxmi Colony, Nagpur, Maharashtra - 422001",5110-2699-2438
2393,Snehaa Sharmma,74,1952-02-04,Female,Mumbai,Maharashtra,"House 192, Gandhi Chowk, Nagpur, Maharashtra - 411001",1786-5388-8117
1903,Anjli More,71,1955-09-28,Male,Pune,Maharashtra,"House 149, MG Road, Nashik, Maharashtra - 411001",7008-1749-9501
2154,Pooja Patill,54,1972-04-28,Female,Nagpur,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",3273-7439-5876
3047,amith josi,35,1991-09-12,Male,Nagpur,Maharashtra,"House 27, Station Road, Pune, Maharashtra - 440001",4559-2045-2451
2498,Karran Sharmma,75,1951-07-09,Female,Nagpur,Maharashtra,"House 241, Shivaji Nagar, Mumbai, Maharashtra - 411001",8180-8524-7269
1107,Karan Yadav,59,1967-08-17,Female,Ratnagiri,Maharashtra,"House 52, MG Road, Nashik, Maharashtra - 400001",9297-1245-7639
1644,Puja Patil,56,1970-07-24,Female,Pune,Maharashtra,"House 358, MG Road, Nagpur, Maharashtra - 400001",9220-9796-8556
2672,Puja Yadab,34,1992-12-11,Female,Ratnagiri,Maharashtra,"House 206, Station Road, Mumbai, Maharashtra - 411001",8733-3992-9762
2668,Anjali Yadab,30,1996-01-06,Male,Ratnagiri,Maharashtra,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",4699-5667-6202
2903,Puja Josi,48,1978-12-18,Female,Ratnagiri,Maharashtra,"House 455, Station Road, Nagpur, Maharashtra - 422001",1110-6881-7114
3066,ANJALI YADAB,51,1975-03-15,Male,Pune,Maharashtra,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",3431-8565-5557
2430,Karran Joshi,60,1966-05-10,Male,Ratnagiri,Maharashtra,"House 23, Shivaji Nagar, Nagpur, Maharashtra - 440001",2046-6694-4633
2247,Sneha Yadab,27,1950-08-03,Female,Ratnagiri,Maharashtra,"House 418, Station Road, Nashik, Maharashtra - 400001",8758-3739-9671
2944,Kiran More,43,1983-06-01,Female,Nagpur,Maharashtra,"House 412, Gandhi Chowk, Nagpur, Maharashtra - 400001",7207-2274-5929
2057,Puja Joshy,56,1970-12-02,Female,Nagpur,Maharashtra,"House 165, Station Road, Nashik, Maharashtra - 411001",2856-3214-4830
1123,Karran Kulkarnee,78,1948-11-07,Male,Ratnagiri,Maharashtra,"House 190, Station Road, Pune, Maharashtra - 422001",8435-8800-4081
2636,Ameet Yadav,46,1980-02-11,Male,Nagpur,Maharashtra,"House 468, Station Road, Nagpur, Maharashtra - 440001",5078-7210-6323
1312,Kiran Pateel,28,1998-11-14,Female,Nagpur,Maharashtra,"House 192, Station Road, Nashik, Maharashtra - 400001",5020-9332-3522
1897,Anjli Patil,39,1987-03-17,Female,Pune,Maharashtra,"House 149, MG Road, Nashik, Maharashtra - 411001",9288-2664-7396
1409,Poojaa Sharmma,45,1981-09-08,Male,Nagpur,Maharashtra,"House 287, Shivaji Nagar, Nashik, Maharashtra - 400001",8538-1470-1954
1735,Karan Sharma,36,1990-02-15,Female,Nagpur,Maharashtra,"House 242, Laxmi Colony, Nashik, Maharashtra - 400001",8910-5171-8351
1699,Rohul Joshi,55,1971-04-21,Female,Ratnagiri,Maharashtra,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",8395-8899-4972
2600,Raahul Kulkarnee,55,1971-11-19,Female,Nagpur,Maharashtra,"House 497, Station Road, Mumbai, Maharashtra - 411001",3703-1596-5750
2536,Rahul Sarma,45,1981-04-15,Female,Ratnagiri,Maharashtra,"House 389, Gandhi Chowk, Nashik, Maharashtra - 422001",3898-5831-3711
1196,Amit Moray,62,1964-11-23,Female,Ratnagiri,Maharashtra,"House 181, Tilak Nagar, Nashik, Maharashtra - 422001",7744-4157-3390
1321,Pooja Sarma,64,1962-11-24,Female,Pune,Maharashtra,"House 479, Shivaji Nagar, Pune, Maharashtra - 411001",7882-6298-1180
1176,Pooja Josi,43,1983-09-09,Female,Ratnagiri,Maharashtra,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",3808-6234-7536
1113,Raahul Yadav,29,1997-09-10,Female,Ratnagiri,Maharashtra,"House 362, MG Road, Nagpur, Maharashtra - 400001",6555-2265-6469
2328,Puja Yadav,49,1977-05-27,Female,Nagpur,Maharashtra,"House 264, Tilak Nagar, Nashik, Maharashtra - 422001",7124-9228-1492
2414,Puja Yadav,39,1987-11-14,Male,Nagpur,Maharashtra,"House 468, Station Road, Nagpur, Maharashtra - 440001",9147-8714-4297
1876,Raahul Sharmma,75,1951-02-20,Male,Nagpur,Maharashtra,"House 493, Tilak Nagar, Nashik, Maharashtra - 411001",1930-9123-7022
1415,Sneha Pateel,33,1993-09-04,Male,Ratnagiri,Maharashtra,"House 260, Station Road, Mumbai, Maharashtra - 411001",1597-8530-3788
3133,ANJLI PATILL,80,1946-02-13,Male,Nagpur,Maharashtra,"House 62, MG Road, Mumbai, Maharashtra - 422001",4986-2411-1834
1684,Sneha Joshi,31,1995-12-28,Female,Mumbai,Maharashtra,"House 52, MG Road, Nashik, Maharashtra - 400001",1422-3109-5364
1118,Pooja More,63,1963-09-15,Female,Ratnagiri,Maharashtra,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",9651-5789-8753
2343,Poojaa Yadab,44,1982-03-01,Female,Ratnagiri,Maharashtra,"House 128, Laxmi Colony, Pune, Maharashtra - 440001",4656-4187-8569
1608,Amith Joshi,27,1999-03-08,Female,Mumbai,Maharashtra,"House 286, Station Road, Pune, Maharashtra - 440001",9711-4092-4422
3006,AMIT JOSI,32,1994-09-01,Female,Nagpur,Maharashtra,"House 423, Shivaji Nagar, Mumbai, Maharashtra - 411001",9340-2332-1609
1827,Snehaa Joshy,67,1959-12-04,Female,Mumbai,Maharashtra,"House 381, Station Road, Nashik, Maharashtra - 440001",8512-3155-8236
2542,Poojaa Kulkarni,71,1955-06-16,Male,Mumbai,Maharashtra,"House 37, Shivaji Nagar, Nagpur, Maharashtra - 400001",7375-2958-9648
2084,Rohul Yadav,24,2002-10-24,Female,Mumbai,Maharashtra,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",4264-6553-4993
2937,Snehaa Joshi,28,1998-07-26,Female,Nagpur,Maharashtra,"House 371, MG Road, Mumbai, Maharashtra - 400001",1573-8256-2825
2493,Amith Josi,34,1992-08-21,Female,Nagpur,Maharashtra,"House 443, Tilak Nagar, Nashik, Maharashtra - 411001",8126-1270-2612
1926,Amit Yadab,31,1995-06-28,Female,Ratnagiri,Maharashtra,"House 102, Tilak Nagar, Pune, Maharashtra - 440001",9219-9470-8808
1595,Anjaly More,30,1996-01-18,Female,Pune,Maharashtra,"House 34, Station Road, Mumbai, Maharashtra - 400001",8931-2682-2709
2614,Anjli Joshi,19,2007-05-19,Male,Pune,Maharashtra,"House 311, Tilak Nagar, Nagpur, Maharashtra - 411001",6872-8330-6707
2233,Raahul Moore,23,2003-02-26,Female,Pune,Maharashtra,"House 341, Station Road, Nashik, Maharashtra - 422001",9336-2065-8180
2983,xyz,-5,1986-12-24,Male,Pune,Maharashtra,"House 28, Station Road, Nashik, Maharashtra - 411001",3356-1579-5497
2228,Snea Moray,69,1957-08-13,Male,Nagpur,Maharashtra,"House 389, MG Road, Nagpur, Maharashtra - 422001",6617-4474-7221
1277,Rahul Josi,33,1993-01-20,Male,Ratnagiri,Maharashtra,"House 253, Gandhi Chowk, Mumbai, Maharashtra - 400001",8506-3577-6176
2632,Snehaa Yadab,71,1955-08-16,Male,Ratnagiri,Maharashtra,"House 496, Gandhi Chowk, Mumbai, Maharashtra - 411001",8668-8815-3315
1331,Rahul Moray,47,1979-08-23,Female,Ratnagiri,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",9777-3419-5059
2083,Rohul Sharmma,51,1975-03-26,Female,Pune,Maharashtra,"House 310, Shivaji Nagar, Pune, Maharashtra - 411001",8032-1600-3387
1852,Anjaly Yadav,38,1988-09-04,Female,Nagpur,Maharashtra,"House 427, Laxmi Colony, Nagpur, Maharashtra - 400001",5364-4575-9781
1653,Amit Sarma,66,1960-10-07,Male,Pune,Maharashtra,"House 81, MG Road, Nagpur, Maharashtra - 411001",5894-9478-5398
2116,Amith Yadav,52,1974-12-23,Male,Pune,Maharashtra,"House 220, Shivaji Nagar, Mumbai, Maharashtra - 440001",4120-8113-1099
2245,Karan Moore,36,1990-12-24,Female,Ratnagiri,Maharashtra,"House 109, Laxmi Colony, Pune, Maharashtra - 440001",7879-5481-5837
2813,Snehaa Patil,29,1997-09-16,Male,Ratnagiri,Maharashtra,"House 27, Station Road, Nagpur, Maharashtra - 400001",4676-8903-8895
1145,Raahul Yadav,42,1984-12-21,Female,Ratnagiri,Maharashtra,"House 314, Laxmi Colony, Nagpur, Maharashtra - 440001",1134-4830-5027
2506,Anjli Sharma,34,1992-09-22,Male,Pune,Maharashtra,"House 25, Shivaji Nagar, Mumbai, Maharashtra - 440001",4340-5618-4013
1625,Amit Sarma,73,1953-03-18,Male,Ratnagiri,Maharashtra,"House 117, Station Road, Mumbai, Maharashtra - 411001",9028-2268-1012
1442,Anjali Sharma,29,1997-11-10,Male,Mumbai,Maharashtra,"House 468, Station Road, Nagpur, Maharashtra - 440001",2483-7667-7232
1404,Rahul Yadab,71,1955-02-25,Female,Nagpur,Maharashtra,"House 299, Gandhi Chowk, Nagpur, Maharashtra - 411001",2570-2947-6004
2876,Rohul Patill,66,1960-09-23,Female,Nagpur,Maharashtra,"House 357, Tilak Nagar, Nashik, Maharashtra - 411001",1463-6887-5845
1665,Karran Sarma,75,1951-05-09,Female,Ratnagiri,Maharashtra,"House 243, MG Road, Pune, Maharashtra - 400001",5258-3810-2561
2165,Snehaa Patil,50,1976-03-06,Female,Mumbai,Maharashtra,"House 52, MG Road, Nashik, Maharashtra - 400001",5307-1773-7306
2500,Sneha Sharma,42,1984-01-03,Male,Nagpur,Maharashtra,"House 483, Laxmi Colony, Pune, Maharashtra - 400001",4155-4336-4467
2026,Amit Kulkarnee,21,2005-08-19,Male,Pune,Maharashtra,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",9218-7804-8513
2272,Snehaa More,43,1983-02-16,Male,Nagpur,Maharashtra,"House 114, Shivaji Nagar, Pune, Maharashtra - 400001",4746-2326-2555
2929,Anjaly Moore,25,2001-05-16,Male,Ratnagiri,Maharashtra,"House 468, Station Road, Nagpur, Maharashtra - 440001",6788-3131-4748
1666,Amit Joshi,72,1954-02-12,Female,Pune,Maharashtra,"House 245, MG Road, Nagpur, Maharashtra - 440001",3555-6837-6743
