Voter_ID,Name,Age,Gender,State,City,Address,Aadhar,DOB,status
1198,Amit Moray,26,Male,Maharashtra,Ratnagiri,"House 52, MG Road, Nashik, Maharashtra - 400001",8527-5635-3040,2000-12-24,Pending
2637,Rahul Joshy,45,Female,Maharashtra,Mumbai,"House 149, MG Road, Nashik, Maharashtra - 411001",6970-5937-8768,1981-12-14,Pending
1241,Anjali Patill,58,Female,Maharashtra,Ratnagiri,"House 290, MG Road, Nagpur, Maharashtra - 422001",8101-2805-9191,1968-03-14,Pending
1419,Poojaa Moray,69,Female,Maharashtra,Mumbai,"House 291, Tilak Nagar, Mumbai, Maharashtra - 400001",9381-7331-7397,1957-03-17,Pending
2097,Kiran Yadab,56,Female,Maharashtra,Pune,"House 2, Shivaji Nagar, Nagpur, Maharashtra - 440001",7940-1321-7175,1970-08-12,Pending
2467,Raahul Yadab,66,Female,Maharashtra,Nagpur,"House 194, Shivaji Nagar, Mumbai, Maharashtra - 400001",9036-9095-1162,1960-09-09,Pending
1503,Rohul Yadav,22,Male,Maharashtra,Mumbai,"House 368, Laxmi Colony, Mumbai, Maharashtra - 400001",8351-5553-8418,2004-05-15,Pending
1108,Sneha Kulkarnee,38,Female,Maharashtra,Ratnagiri,"House 294, MG Road, Mumbai, Maharashtra - 411001",1743-3927-1753,1988-10-22,Pending
2122,Amit Moray,76,Male,Maharashtra,Pune,"House 230, Shivaji Nagar, Pune, Maharashtra - 422001",5336-2534-2879,1950-06-13,Pending
1543,Anjaly Patil,78,Male,Maharashtra,Ratnagiri,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",5956-3933-5093,1948-12-03,Pending
2275,Ameet Yadab,41,Male,Maharashtra,Nagpur,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",5859-2458-9605,1985-10-21,Pending
1698,Snehaa Joshy,18,Male,Maharashtra,Mumbai,"House 149, MG Road, Nashik, Maharashtra - 411001",2651-6566-3503,2008-10-21,Pending
1120,Amit Yadav,47,Female,Maharashtra,Ratnagiri,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",2841-9847-2988,1979-01-04,Pending
1887,Ameet Joshi,67,Female,Maharashtra,Mumbai,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",2361-6216-9861,1959-05-12,Pending
2345,Snehaa Kulkarnee,25,Female,Maharashtra,Ratnagiri,"House 155, Shivaji Nagar, Mumbai, Maharashtra - 422001",6524-1152-2367,2001-10-13,Pending
2182,Anjali Sarma,24,Male,Maharashtra,Mumbai,"House 52, MG Road, Nashik, Maharashtra - 400001",7525-3166-9861,2002-05-08,Pending
2474,Kiran Josi,35,Female,Maharashtra,Pune,"House 392, Station Road, Mumbai, Maharashtra - 422001",5514-3906-3432,1991-04-12,Pending
2124,Rohul Josi,53,Male,Maharashtra,Pune,"House 52, MG Road, Nashik, Maharashtra - 400001",3216-3218-2471,1973-11-22,Pending
1283,Sneha Sharma,80,Female,Maharashtra,Ratnagiri,"House 336, Tilak Nagar, Mumbai, Maharashtra - 422001",1720-6556-8842,1946-10-16,Pending
1569,Raahul Sharma,51,Male,Maharashtra,Pune,"House 476, Tilak Nagar, Mumbai, Maharashtra - 422001",4642-8478-2754,1975-09-28,Pending
2900,Sneha Yadava,25,Male,Maharashtra,Nagpur,"House 96, Tilak Nagar, Pune, Maharashtra - 400001",3108-5705-6317,2001-04-13,Pending
2269,Karan Moray,30,Female,Maharashtra,Pune,"House 149, MG Road, Nashik, Maharashtra - 411001",8875-6102-2100,1996-02-26,Pending
1664,Kiran More,77,Male,Maharashtra,Ratnagiri,"House 357, Laxmi Colony, Pune, Maharashtra - 400001",4211-2623-9490,1949-07-19,Pending
1822,Karran Patill,54,Female,Maharashtra,Pune,"House 261, Gandhi Chowk, Nagpur, Maharashtra - 422001",2806-2212-9592,1972-06-23,Pending
3045,xyz,0,Male,Maharashtra,Pune,"House 243, Gandhi Chowk, Pune, Maharashtra - 400001",7195-4673-1435,1973-07-03,Pending
1611,Karran Sharma,50,Male,Maharashtra,Ratnagiri,"House 159, Shivaji Nagar, Mumbai, Maharashtra - 440001",7425-4439-4496,1976-09-21,Pending
2593,Raahul Kulkarni,26,Male,Maharashtra,Nagpur,"House 468, Station Road, Nagpur, Maharashtra - 440001",5515-6626-5231,2000-12-04,Pending
1729,Snea Kulkarni,26,Male,Maharashtra,Mumbai,"House 491, Shivaji Nagar, Pune, Maharashtra - 422001",8347-9524-4381,2000-11-09,Pending
3124,bbbb,-5,Male,Maharashtra,Mumbai,"House 96, Shivaji Nagar, Nashik, Maharashtra - 422001",1424-9276-8858,1991-11-06,Pending
2974,,-5,Female,Maharashtra,Pune,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",5725-4978-3947,1961-06-23,Pending
1931,Raahul Yadab,64,Male,Maharashtra,Pune,"House 464, Laxmi Colony, Mumbai, Maharashtra - 400001",3726-6401-7912,1962-01-16,Pending
2689,Kiran Joshi,75,Female,Maharashtra,Pune,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",4916-1641-3245,1951-10-03,Pending
2335,Karan Kulkarnee,55,Female,Maharashtra,Mumbai,"House 24, Station Road, Mumbai, Maharashtra - 400001",2590-8770-3334,1971-12-11,Pending
1545,Anjali Patill,56,Female,Maharashtra,Nagpur,"House 485, Laxmi Colony, Nagpur, Maharashtra - 400001",7699-3387-8170,1970-08-23,Pending
1778,Ameet Sharmma,64,Male,Maharashtra,Ratnagiri,"House 143, Tilak Nagar, Nagpur, Maharashtra - 400001",5894-6104-9962,1962-11-19,Pending
2561,Karran Moray,66,Female,Maharashtra,Pune,"House 109, Laxmi Colony, Nashik, Maharashtra - 440001",3158-4784-2179,1960-10-03,Pending
3010,poojaa sharmma,33,Male,Maharashtra,Pune,"House 401, Shivaji Nagar, Nagpur, Maharashtra - 440001",9711-8605-3680,1993-05-17,Pending
2871,Kiran Yadab,62,Female,Maharashtra,Ratnagiri,"House 380, MG Road, Nashik, Maharashtra - 422001",4545-7062-1777,1964-02-28,Pending
2795,Raahul Yadava,39,Male,Maharashtra,Pune,"House 355, Shivaji Nagar, Mumbai, Maharashtra - 440001",7733-7308-9239,1987-07-25,Pending
1463,Kiran Patill,45,Female,Maharashtra,Pune,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",5796-6767-8373,1981-09-03,Pending
2911,Poojaa More,52,Female,Maharashtra,Ratnagiri,"House 88, Laxmi Colony, Nagpur, Maharashtra - 400001",4064-7801-7482,1974-01-08,Pending
2408,Puja Yadava,76,Male,Maharashtra,Nagpur,"House 149, MG Road, Nashik, Maharashtra - 411001",7304-6347-8194,1950-09-27,Pending
1760,Ameet Patill,70,Female,Maharashtra,Mumbai,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",3494-4802-6429,1956-11-23,Pending
2592,Snea Josi,41,Male,Maharashtra,Mumbai,"House 390, Tilak Nagar, Pune, Maharashtra - 400001",2189-1239-3521,1985-06-01,Pending
1256,Anjali Patill,68,Female,Maharashtra,Ratnagiri,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",2312-8442-1283,1958-07-27,Pending
1806,Anjli Joshy,36,Male,Maharashtra,Nagpur,"House 431, Shivaji Nagar, Pune, Maharashtra - 422001",4933-1526-1978,1990-05-12,Pending
2772,Kiran Joshy,38,Female,Maharashtra,Ratnagiri,"House 126, Laxmi Colony, Nagpur, Maharashtra - 411001",4276-3214-9830,1988-04-06,Pending
2342,Ameet Pateel,35,Female,Maharashtra,Ratnagiri,"House 114, Tilak Nagar, Nagpur, Maharashtra - 422001",6216-4683-2494,1991-12-06,Pending
1013,Poojaa Yadava,67,Male,Maharashtra,Ratnagiri,"House 404, Gandhi Chowk, Nashik, Maharashtra - 411001",4109-4388-6455,1959-08-21,Pending
1819,Karan Pateel,32,Female,Maharashtra,Nagpur,"House 434, MG Road, Pune, Maharashtra - 411001",8287-7888-7519,1994-04-28,Pending
2372,Puja Sharma,25,Female,Maharashtra,Pune,"House 448, Tilak Nagar, Nashik, Maharashtra - 411001",5357-4736-2981,1954-05-24,Pending
1386,Rahul Yadava,77,Female,Maharashtra,Mumbai,"House 302, Shivaji Nagar, Nagpur, Maharashtra - 411001",3797-2757-1419,1949-05-05,Pending
1340,Sneha Sharmma,18,Female,Maharashtra,Pune,"House 65, Station Road, Mumbai, Maharashtra - 400001",5127-1670-6425,2008-08-25,Pending
2690,Pooja Moore,25,Male,Maharashtra,Pune,"House 232, Shivaji Nagar, Mumbai, Maharashtra - 411001",5204-4770-3454,2001-04-04,Pending
2126,Anjli Kulkarnee,53,Female,Maharashtra,Ratnagiri,"House 35, MG Road, Nashik, Maharashtra - 411001",3184-2179-4338,1973-04-11,Pending
1020,Snehaa Kulkarnee,18,Male,Maharashtra,Ratnagiri,"House 356, Gandhi Chowk, Nagpur, Maharashtra - 422001",5457-4975-3885,2008-03-04,Pending
1476,Snehaa Patil,40,Male,Maharashtra,Nagpur,"House 318, Laxmi Colony, Pune, Maharashtra - 422001",9198-2981-7863,1986-04-02,Pending
1087,Karan Yadav,32,Female,Maharashtra,Ratnagiri,"House 485, MG Road, Mumbai, Maharashtra - 440001",2710-7340-2192,1994-12-25,Pending
2104,Rahul Yadab,72,Female,Maharashtra,Ratnagiri,"House 280, Gandhi Chowk, Nashik, Maharashtra - 400001",7898-9752-4629,1954-11-09,Pending
1875,Sneha Patill,63,Male,Maharashtra,Mumbai,"House 149, MG Road, Nashik, Maharashtra - 411001",7362-6222-8778,1963-09-25,Pending
1889,Raahul Patil,65,Female,Maharashtra,Nagpur,"House 295, Shivaji Nagar, Mumbai, Maharashtra - 400001",8355-5661-5531,1961-04-02,Pending
1605,Snehaa Joshy,48,Female,Maharashtra,Ratnagiri,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",6229-9477-4392,1978-03-01,Pending
1514,Rohul Sarma,45,Male,Maharashtra,Ratnagiri,"House 157, Station Road, Pune, Maharashtra - 440001",6822-3205-8682,1981-05-19,Pending
2270,Anjali Joshi,44,Female,Maharashtra,Pune,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",2447-5750-9928,1982-12-24,Pending
2755,Rahul More,44,Female,Maharashtra,Pune,"House 334, Laxmi Colony, Pune, Maharashtra - 411001",1258-8372-2981,1982-12-03,Pending
2406,Puja Moore,63,Female,Maharashtra,Ratnagiri,"House 130, Tilak Nagar, Mumbai, Maharashtra - 400001",6777-2359-3524,1963-07-07,Pending
1647,Anjali Sarma,52,Female,Maharashtra,Mumbai,"House 149, MG Road, Nashik, Maharashtra - 411001",3568-4948-6382,1974-02-11,Pending
1461,Rahul Moore,19,Male,Maharashtra,Nagpur,"House 484, Laxmi Colony, Pune, Maharashtra - 400001",3132-4454-1359,2007-12-27,Pending
1174,Sneha Moray,72,Male,Maharashtra,Ratnagiri,"House 388, Tilak Nagar, Nagpur, Maharashtra - 422001",4930-2112-2158,1954-01-06,Pending
1042,Raahul Moore,62,Male,Maharashtra,Ratnagiri,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",5533-6632-7950,1964-10-02,Pending
2113,Poojaa Josi,50,Male,Maharashtra,Pune,"House 113, Laxmi Colony, Nashik, Maharashtra - 400001",2464-3275-4304,1976-10-28,Pending
3117,abc,0,Male,Maharashtra,Pune,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",4578-1515-3694,1972-11-20,Pending
1624,Pooja Pateel,19,Female,Maharashtra,Mumbai,"House 266, MG Road, Nashik, Maharashtra - 400001",9376-7546-4646,2007-07-05,Pending
1233,Raahul Yadab,74,Female,Maharashtra,Ratnagiri,"House 342, Station Road, Nagpur, Maharashtra - 411001",7504-4807-4695,1952-05-14,Pending
2711,Ameet Moore,34,Male,Maharashtra,Mumbai,"House 317, Station Road, Mumbai, Maharashtra - 440001",5816-9873-6417,1992-05-24,Pending
2505,Raahul Joshy,27,Male,Maharashtra,Pune,"House 209, Tilak Nagar, Mumbai, Maharashtra - 440001",5883-9189-6299,1999-07-17,Pending
2317,Ameet Joshi,31,Male,Maharashtra,Ratnagiri,"House 346, Shivaji Nagar, Pune, Maharashtra - 422001",6148-8801-9857,1995-07-15,Pending
2742,Raahul Sarma,73,Female,Maharashtra,Nagpur,"House 255, Station Road, Pune, Maharashtra - 440001",6456-4721-4110,1953-03-08,Pending
2782,Kiran Joshy,55,Male,Maharashtra,Ratnagiri,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",2905-7305-1973,1971-03-01,Pending
1836,Rohul Kulkarni,33,Female,Maharashtra,Nagpur,"House 385, Station Road, Nashik, Maharashtra - 440001",1381-5396-3298,1993-03-15,Pending
1726,Snea Sharmma,22,Female,Maharashtra,Mumbai,"House 471, MG Road, Nagpur, Maharashtra - 400001",8068-6373-3042,2004-03-26,Pending
1952,Snea Josi,19,Female,Maharashtra,Ratnagiri,"House 169, Shivaji Nagar, Nashik, Maharashtra - 400001",8074-7721-8444,2007-12-01,Pending
1973,Puja Pateel,58,Male,Maharashtra,Ratnagiri,"House 493, Station Road, Pune, Maharashtra - 422001",4848-7343-3948,1968-11-25,Pending
2965,rohul kulkarni,71,Female,Maharashtra,Ratnagiri,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",4573-9105-8147,1955-01-01,Pending
1177,Puja Patill,45,Male,Maharashtra,Ratnagiri,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",7006-6843-1500,1981-02-27,Pending
1083,Karan Yadav,27,Male,Maharashtra,Ratnagiri,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",9090-6384-9510,1999-07-09,Pending
2346,Poojaa Kulkarni,68,Male,Maharashtra,Ratnagiri,"House 371, MG Road, Pune, Maharashtra - 411001",8676-9619-1955,1958-05-15,Pending
2300,Pooja Pateel,25,Male,Maharashtra,Mumbai,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",1714-3439-1244,2001-12-11,Pending
3143,,150,Male,Maharashtra,Mumbai,"House 145, Tilak Nagar, Nashik, Maharashtra - 422001",6248-9621-8384,1990-02-26,Pending
2935,Anjali Josi,32,Female,Maharashtra,Mumbai,"House 185, Shivaji Nagar, Pune, Maharashtra - 422001",6977-3193-1076,1994-04-19,Pending
1115,Raahul Yadav,62,Male,Maharashtra,Ratnagiri,"House 73, MG Road, Nagpur, Maharashtra - 400001",1689-4464-1993,1964-08-20,Pending
2287,Amit Moore,26,Female,Maharashtra,Mumbai,"House 167, Laxmi Colony, Nagpur, Maharashtra - 440001",6413-1794-7246,2000-04-15,Pending
1344,Anjali Sarma,57,Female,Maharashtra,Ratnagiri,"House 267, Gandhi Chowk, Nashik, Maharashtra - 440001",9430-6768-2567,1969-02-13,Pending
1724,Ameet Sharma,64,Female,Maharashtra,Mumbai,"House 260, Gandhi Chowk, Mumbai, Maharashtra - 411001",5535-4516-5293,1962-05-06,Pending
2072,Snehaa Patil,49,Female,Maharashtra,Pune,"House 149, MG Road, Nashik, Maharashtra - 411001",9359-2596-3326,1977-05-26,Pending
2588,Rahul Sharma,62,Male,Maharashtra,Mumbai,"House 292, Station Road, Pune, Maharashtra - 422001",8589-7744-5766,1964-07-09,Pending
1146,Snehaa Kulkarnee,25,Male,Maharashtra,Ratnagiri,"House 374, Laxmi Colony, Nashik, Maharashtra - 411001",2786-1827-7863,2001-08-23,Pending
2628,Snehaa Patil,59,Female,Maharashtra,Pune,"House 239, Gandhi Chowk, Nagpur, Maharashtra - 411001",9699-7422-5161,1967-03-14,Pending
1364,Anjli Joshi,27,Male,Maharashtra,Mumbai,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",5094-7082-8343,1999-07-01,Pending
1598,Sneha Sharma,40,Female,Maharashtra,Nagpur,"House 325, Tilak Nagar, Nagpur, Maharashtra - 411001",6651-2102-5202,1986-02-27,Pending
1099,Puja Patill,36,Male,Maharashtra,Ratnagiri,"House 173, Tilak Nagar, Mumbai, Maharashtra - 422001",6120-7668-2191,1990-07-11,Pending
1667,Snea Yadab,71,Male,Maharashtra,Nagpur,"House 436, Tilak Nagar, Nagpur, Maharashtra - 440001",9109-9258-4381,1955-04-26,Pending
2157,Amith Patill,56,Female,Maharashtra,Mumbai,"House 344, MG Road, Nashik, Maharashtra - 422001",6589-6838-6903,1970-08-21,Pending
1128,Amith Joshi,73,Male,Maharashtra,Ratnagiri,"House 441, Tilak Nagar, Mumbai, Maharashtra - 440001",8875-4973-2475,1953-10-26,Pending
1695,Raahul Sharmma,80,Male,Maharashtra,Pune,"House 269, MG Road, Nagpur, Maharashtra - 440001",5317-2748-4113,1946-11-12,Pending
1494,Amith Patill,58,Female,Maharashtra,Ratnagiri,"House 464, Station Road, Nashik, Maharashtra - 411001",5731-8946-6287,1968-04-01,Pending
1585,Anjli Patil,78,Male,Maharashtra,Ratnagiri,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",2996-4481-8575,1948-10-09,Pending
1959,Anjaly Sarma,71,Female,Maharashtra,Nagpur,"House 139, MG Road, Nashik, Maharashtra - 440001",7858-1872-1798,1955-11-11,Pending
2265,Sneha Yadav,54,Female,Maharashtra,Nagpur,"House 322, Laxmi Colony, Nagpur, Maharashtra - 422001",3951-2424-5448,1972-02-12,Pending
2454,Anjli Yadav,67,Female,Maharashtra,Ratnagiri,"House 227, Station Road, Mumbai, Maharashtra - 422001",7917-1638-7244,1959-11-06,Pending
3009,AMITH JOSHI,74,Male,Maharashtra,Ratnagiri,"House 69, Tilak Nagar, Pune, Maharashtra - 422001",3714-3227-8035,1952-08-18,Pending
2964,SNEA JOSHI,18,Male,Maharashtra,Mumbai,"House 337, Gandhi Chowk, Nashik, Maharashtra - 422001",4686-4551-7458,2008-05-14,Pending
2066,Anjali Patill,75,Female,Maharashtra,Pune,"House 27, MG Road, Pune, Maharashtra - 440001",1572-3973-5617,1951-09-10,Pending
2075,Pooja Pateel,26,Male,Maharashtra,Pune,"House 269, Laxmi Colony, Nashik, Maharashtra - 411001",4376-3140-6736,2000-08-15,Pending
1470,Snea Joshy,73,Female,Maharashtra,Pune,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",4899-7011-2066,1953-11-14,Pending
2803,Kiran Kulkarnee,68,Female,Maharashtra,Nagpur,"House 149, MG Road, Nashik, Maharashtra - 411001",4750-7093-9119,1958-05-12,Pending
2123,Karan Sarma,52,Male,Maharashtra,Ratnagiri,"House 104, Laxmi Colony, Pune, Maharashtra - 440001",8909-1047-3859,1974-12-05,Pending
2369,Sneha Yadav,40,Male,Maharashtra,Nagpur,"House 479, Laxmi Colony, Pune, Maharashtra - 422001",2034-4939-4032,1986-06-05,Pending
1777,Kiran Sharmma,53,Male,Maharashtra,Pune,"House 69, Laxmi Colony, Nashik, Maharashtra - 440001",4665-6122-1684,1973-10-25,Pending
1627,Puja Yadab,77,Female,Maharashtra,Ratnagiri,"House 214, Shivaji Nagar, Mumbai, Maharashtra - 440001",4097-1694-1888,1949-06-22,Pending
1747,Kiran Pateel,78,Male,Maharashtra,Nagpur,"House 26, Gandhi Chowk, Nagpur, Maharashtra - 411001",9626-4788-3414,1948-10-04,Pending
2115,Sneha More,27,Female,Maharashtra,Mumbai,"House 383, Shivaji Nagar, Mumbai, Maharashtra - 422001",8163-3816-4086,1999-10-08,Pending
2589,Karan Joshy,22,Female,Maharashtra,Mumbai,"House 294, Tilak Nagar, Pune, Maharashtra - 411001",1458-2419-3670,2004-01-03,Pending
2325,Raahul Moore,37,Female,Maharashtra,Ratnagiri,"House 465, Gandhi Chowk, Nagpur, Maharashtra - 400001",1012-8042-2837,1989-11-19,Pending
1201,Rahul Pateel,45,Male,Maharashtra,Ratnagiri,"House 242, MG Road, Mumbai, Maharashtra - 440001",4379-5761-5495,1981-12-15,Pending
1740,Karan Kulkarni,22,Male,Maharashtra,Ratnagiri,"House 52, MG Road, Nashik, Maharashtra - 400001",9005-3923-5356,2004-02-22,Pending
3085,PUJA SHARMMA,42,Male,Maharashtra,Mumbai,"House 355, Gandhi Chowk, Mumbai, Maharashtra - 400001",5704-9063-7236,1984-02-22,Pending
1347,Snea Josi,59,Female,Maharashtra,Mumbai,"House 468, Station Road, Nagpur, Maharashtra - 440001",1619-8254-7461,1967-12-23,Pending
2922,Karan Yadav,21,Female,Maharashtra,Mumbai,"House 309, MG Road, Nashik, Maharashtra - 411001",7950-8211-5468,2005-09-05,Pending
2256,Karran Patil,25,Female,Maharashtra,Nagpur,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",1384-2045-2457,2001-09-03,Pending
1723,Pooja Kulkarnee,75,Female,Maharashtra,Mumbai,"House 5, MG Road, Nashik, Maharashtra - 422001",3684-1361-6733,1951-01-07,Pending
1805,Rohul Kulkarni,49,Male,Maharashtra,Ratnagiri,"House 52, MG Road, Nashik, Maharashtra - 400001",6907-5647-4600,1977-06-10,Pending
2354,Amit Moray,80,Female,Maharashtra,Pune,"House 468, Station Road, Nagpur, Maharashtra - 440001",7045-5598-5434,1946-03-13,Pending
1632,Poojaa Pateel,24,Male,Maharashtra,Ratnagiri,"House 60, Shivaji Nagar, Mumbai, Maharashtra - 440001",8301-8627-7326,2002-12-06,Pending
1824,Anjali Yadab,44,Female,Maharashtra,Pune,"House 387, Laxmi Colony, Nagpur, Maharashtra - 422001",5110-2699-2438,1982-09-05,Pending
2393,Snehaa Sharmma,74,Female,Maharashtra,Mumbai,"House 192, Gandhi Chowk, Nagpur, Maharashtra - 411001",1786-5388-8117,1952-02-04,Pending
1903,Anjli More,71,Male,Maharashtra,Pune,"House 149, MG Road, Nashik, Maharashtra - 411001",7008-1749-9501,1955-09-28,Pending
2154,Pooja Patill,54,Female,Maharashtra,Nagpur,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",3273-7439-5876,1972-04-28,Pending
3047,amith josi,35,Male,Maharashtra,Nagpur,"House 27, Station Road, Pune, Maharashtra - 440001",4559-2045-2451,1991-09-12,Pending
2498,Karran Sharmma,75,Female,Maharashtra,Nagpur,"House 241, Shivaji Nagar, Mumbai, Maharashtra - 411001",8180-8524-7269,1951-07-09,Pending
1107,Karan Yadav,59,Female,Maharashtra,Ratnagiri,"House 52, MG Road, Nashik, Maharashtra - 400001",9297-1245-7639,1967-08-17,Pending
1644,Puja Patil,56,Female,Maharashtra,Pune,"House 358, MG Road, Nagpur, Maharashtra - 400001",9220-9796-8556,1970-07-24,Pending
2672,Puja Yadab,34,Female,Maharashtra,Ratnagiri,"House 206, Station Road, Mumbai, Maharashtra - 411001",8733-3992-9762,1992-12-11,Pending
2668,Anjali Yadab,30,Male,Maharashtra,Ratnagiri,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",4699-5667-6202,1996-01-06,Pending
2903,Puja Josi,48,Female,Maharashtra,Ratnagiri,"House 455, Station Road, Nagpur, Maharashtra - 422001",1110-6881-7114,1978-12-18,Pending
3066,ANJALI YADAB,51,Male,Maharashtra,Pune,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",3431-8565-5557,1975-03-15,Pending
2430,Karran Joshi,60,Male,Maharashtra,Ratnagiri,"House 23, Shivaji Nagar, Nagpur, Maharashtra - 440001",2046-6694-4633,1966-05-10,Pending
2247,Sneha Yadab,27,Female,Maharashtra,Ratnagiri,"House 418, Station Road, Nashik, Maharashtra - 400001",8758-3739-9671,1950-08-03,Pending
2944,Kiran More,43,Female,Maharashtra,Nagpur,"House 412, Gandhi Chowk, Nagpur, Maharashtra - 400001",7207-2274-5929,1983-06-01,Pending
2057,Puja Joshy,56,Female,Maharashtra,Nagpur,"House 165, Station Road, Nashik, Maharashtra - 411001",2856-3214-4830,1970-12-02,Pending
1123,Karran Kulkarnee,78,Male,Maharashtra,Ratnagiri,"House 190, Station Road, Pune, Maharashtra - 422001",8435-8800-4081,1948-11-07,Pending
2636,Ameet Yadav,46,Male,Maharashtra,Nagpur,"House 468, Station Road, Nagpur, Maharashtra - 440001",5078-7210-6323,1980-02-11,Pending
1312,Kiran Pateel,28,Female,Maharashtra,Nagpur,"House 192, Station Road, Nashik, Maharashtra - 400001",5020-9332-3522,1998-11-14,Pending
1897,Anjli Patil,39,Female,Maharashtra,Pune,"House 149, MG Road, Nashik, Maharashtra - 411001",9288-2664-7396,1987-03-17,Pending
1409,Poojaa Sharmma,45,Male,Maharashtra,Nagpur,"House 287, Shivaji Nagar, Nashik, Maharashtra - 400001",8538-1470-1954,1981-09-08,Pending
1735,Karan Sharma,36,Female,Maharashtra,Nagpur,"House 242, Laxmi Colony, Nashik, Maharashtra - 400001",8910-5171-8351,1990-02-15,Pending
1699,Rohul Joshi,55,Female,Maharashtra,Ratnagiri,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",8395-8899-4972,1971-04-21,Pending
2600,Raahul Kulkarnee,55,Female,Maharashtra,Nagpur,"House 497, Station Road, Mumbai, Maharashtra - 411001",3703-1596-5750,1971-11-19,Pending
2536,Rahul Sarma,45,Female,Maharashtra,Ratnagiri,"House 389, Gandhi Chowk, Nashik, Maharashtra - 422001",3898-5831-3711,1981-04-15,Pending
1196,Amit Moray,62,Female,Maharashtra,Ratnagiri,"House 181, Tilak Nagar, Nashik, Maharashtra - 422001",7744-4157-3390,1964-11-23,Pending
1321,Pooja Sarma,64,Female,Maharashtra,Pune,"House 479, Shivaji Nagar, Pune, Maharashtra - 411001",7882-6298-1180,1962-11-24,Pending
1176,Pooja Josi,43,Female,Maharashtra,Ratnagiri,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",3808-6234-7536,1983-09-09,Pending
1113,Raahul Yadav,29,Female,Maharashtra,Ratnagiri,"House 362, MG Road, Nagpur, Maharashtra - 400001",6555-2265-6469,1997-09-10,Pending
2328,Puja Yadav,49,Female,Maharashtra,Nagpur,"House 264, Tilak Nagar, Nashik, Maharashtra - 422001",7124-9228-1492,1977-05-27,Pending
2414,Puja Yadav,39,Male,Maharashtra,Nagpur,"House 468, Station Road, Nagpur, Maharashtra - 440001",9147-8714-4297,1987-11-14,Pending
1876,Raahul Sharmma,75,Male,Maharashtra,Nagpur,"House 493, Tilak Nagar, Nashik, Maharashtra - 411001",1930-9123-7022,1951-02-20,Pending
1415,Sneha Pateel,33,Male,Maharashtra,Ratnagiri,"House 260, Station Road, Mumbai, Maharashtra - 411001",1597-8530-3788,1993-09-04,Pending
3133,ANJLI PATILL,80,Male,Maharashtra,Nagpur,"House 62, MG Road, Mumbai, Maharashtra - 422001",4986-2411-1834,1946-02-13,Pending
1684,Sneha Joshi,31,Female,Maharashtra,Mumbai,"House 52, MG Road, Nashik, Maharashtra - 400001",1422-3109-5364,1995-12-28,Pending
1118,Pooja More,63,Female,Maharashtra,Ratnagiri,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",9651-5789-8753,1963-09-15,Pending
2343,Poojaa Yadab,44,Female,Maharashtra,Ratnagiri,"House 128, Laxmi Colony, Pune, Maharashtra - 440001",4656-4187-8569,1982-03-01,Pending
1608,Amith Joshi,27,Female,Maharashtra,Mumbai,"House 286, Station Road, Pune, Maharashtra - 440001",9711-4092-4422,1999-03-08,Pending
3006,AMIT JOSI,32,Female,Maharashtra,Nagpur,"House 423, Shivaji Nagar, Mumbai, Maharashtra - 411001",9340-2332-1609,1994-09-01,Pending
1827,Snehaa Joshy,67,Female,Maharashtra,Mumbai,"House 381, Station Road, Nashik, Maharashtra - 440001",8512-3155-8236,1959-12-04,Pending
2542,Poojaa Kulkarni,71,Male,Maharashtra,Mumbai,"House 37, Shivaji Nagar, Nagpur, Maharashtra - 400001",7375-2958-9648,1955-06-16,Pending
2084,Rohul Yadav,24,Female,Maharashtra,Mumbai,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",4264-6553-4993,2002-10-24,Pending
